,SO2(001):,NO(007):,NO2(008):,O3(014):,VEL(081):,DIR(082):,TEM(083):,HUM(086):,PRE(087):,RAD(088):,LLU(089):,PM10(010):,date,estacion
781,+00001.29,+00000.18,+00001.70,+00059.25,+00002.65,+00185.36,+00011.32,+00086.51,+00902.00,+00000.00,+00000.00,+00054.00,31-10-2024 02:50 ,13
782,+00001.33,+00000.17,+00001.72,+00059.78,+00002.64,+00185.15,+00011.34,+00086.77,+00902.00,+00000.00,+00000.00,+00054.00,31-10-2024 03:00 ,13
783,+00001.44,+00000.17,+00001.78,+00060.79,+00003.01,+00190.34,+00011.35,+00087.09,+00902.00,+00000.00,+00000.00,+00045.00,31-10-2024 03:10 ,13
784,+00001.42,+00000.17,+00001.72,+00063.13,+00003.21,+00182.23,+00011.48,+00086.18,+00902.00,+00000.00,+00000.00,+00044.00,31-10-2024 03:20 ,13
785,+00001.32,+00000.19,+00001.64,+00063.44,+00003.05,+00187.16,+00011.51,+00086.02,+00902.00,+00000.00,+00000.00,+00044.00,31-10-2024 03:30 ,13
786,+00001.25,+00000.20,+00001.56,+00063.36,+00002.97,+00187.07,+00011.45,+00086.99,+00902.00,+00000.00,+00000.00,+00044.00,31-10-2024 03:40 ,13
787,+00001.33,+00000.18,+00001.57,+00063.68,+00003.06,+00183.37,+00011.36,+00088.60,+00902.00,+00000.00,+00000.00,+00044.00,31-10-2024 03:50 ,13
788,+00001.39,+00000.14,+00001.69,+00064.11,+00003.06,+00186.73,+00011.33,+00089.67,+00902.00,+00000.00,+00000.00,+00044.00,31-10-2024 04:00 ,13
789,+00001.46,+00000.13,+00001.71,+00063.55,+00003.04,+00180.15,+00011.25,+00090.66,+00902.00,+00000.00,+00000.00,+00039.00,31-10-2024 04:10 ,13
790,+00001.40,+00000.15,+00001.59,+00062.49,+00003.31,+00190.05,+00011.20,+00091.36,+00902.00,+00000.00,+00000.00,+00039.00,31-10-2024 04:20 ,13
791,+00001.33,+00000.13,+00001.59,+00061.42,+00003.07,+00177.97,+00011.09,+00092.15,+00902.00,+00000.00,+00000.00,+00039.00,31-10-2024 04:30 ,13
792,+00001.37,+00000.10,+00001.64,+00060.66,+00002.84,+00192.24,+00010.97,+00093.07,+00902.00,+00000.00,+00000.00,+00039.00,31-10-2024 04:40 ,13
793,+00001.44,+00000.14,+00001.66,+00059.70,+00003.09,+00183.60,+00010.87,+00093.90,+00902.00,+00000.00,+00000.00,+00039.00,31-10-2024 04:50 ,13
794,+00001.36,+00000.15,+00001.62,+00059.07,+00002.78,+00183.41,+00010.74,+00094.97,+00902.00,+00000.00,+00000.00,+00039.00,31-10-2024 05:00 ,13
795,+00001.38,+00000.15,+00001.59,+00057.97,+00002.77,+00183.38,+00010.71,+00095.94,+00902.00,+00000.00,+00000.00,+00044.00,31-10-2024 05:10 ,13
796,+00001.30,+00000.16,+00001.63,+00057.58,+00002.94,+00179.07,+00010.74,+00096.00,+00902.00,+00000.00,+00000.00,+00044.00,31-10-2024 05:20 ,13
797,+00001.17,+00000.18,+00001.56,+00057.12,+00003.29,+00184.46,+00010.81,+00095.80,+00902.00,+00000.00,+00000.00,+00044.00,31-10-2024 05:30 ,13
798,+00001.14,+00000.17,+00001.61,+00056.69,+00002.86,+00190.34,+00010.82,+00095.13,+00902.00,+00000.00,+00000.00,+00044.00,31-10-2024 05:40 ,13
799,+00001.21,+00000.17,+00001.69,+00056.33,+00003.00,+00205.03,+00010.79,+00095.13,+00902.00,+00000.00,+00000.00,+00044.00,31-10-2024 05:50 ,13
800,+00001.40,+00000.17,+00001.57,+00057.19,+00003.04,+00184.57,+00010.76,+00095.01,+00902.00,+00000.00,+00000.00,+00044.00,31-10-2024 06:00 ,13
801,+00001.37,+00000.17,+00001.51,+00057.78,+00003.21,+00185.71,+00010.81,+00094.62,+00902.00,+00000.00,+00000.00,+00065.00,31-10-2024 06:10 ,13
802,+00001.11,+00000.18,+00001.41,+00058.14,+00002.87,+00183.86,+00010.87,+00094.03,+00902.00,+00000.00,+00000.00,+00065.00,31-10-2024 06:20 ,13
803,+00001.15,+00000.12,+00001.34,+00058.71,+00002.93,+00179.49,+00010.86,+00093.86,+00902.00,+00000.00,+00000.00,+00065.00,31-10-2024 06:30 ,13
804,+00001.23,+00000.11,+00001.32,+00059.31,+00003.12,+00183.27,+00010.86,+00093.35,+00902.00,+00000.00,+00000.00,+00065.00,31-10-2024 06:40 ,13
805,+00001.10,+00000.14,+00001.27,+00059.42,+00002.83,+00183.51,+00010.82,+00092.60,+00902.00,+00000.00,+00000.00,+00065.00,31-10-2024 06:50 ,13
806,+00001.13,+00000.14,+00001.23,+00059.63,+00002.88,+00184.59,+00010.73,+00092.06,+00902.01,+00000.00,+00000.00,+00065.00,31-10-2024 07:00 ,13
807,+00001.30,+00000.12,+00001.21,+00058.88,+00002.68,+00177.30,+00010.57,+00092.72,+00902.30,+00000.00,+00000.00,+00073.00,31-10-2024 07:10 ,13
808,+00001.33,+00000.14,+00001.25,+00059.05,+00003.07,+00185.69,+00010.58,+00093.00,+00903.00,+00000.00,+00000.00,+00074.00,31-10-2024 07:20 ,13
809,+00001.36,+00000.17,+00001.41,+00059.10,+00003.05,+00181.61,+00010.62,+00092.32,+00903.00,+00000.00,+00000.00,+00074.00,31-10-2024 07:30 ,13
810,+00001.21,+00000.18,+00001.41,+00059.50,+00003.06,+00188.85,+00010.68,+00091.91,+00903.00,+00000.00,+00000.00,+00074.00,31-10-2024 07:40 ,13
811,+00001.27,+00000.20,+00001.41,+00058.81,+00002.34,+00197.18,+00010.66,+00091.53,+00903.00,+00000.00,+00000.00,+00074.00,31-10-2024 07:50 ,13
812,+00001.40,+00000.22,+00001.42,+00058.27,+00002.67,+00180.08,+00010.67,+00091.46,+00903.00,+00000.00,+00000.00,+00074.00,31-10-2024 08:00 ,13
813,+00001.30,+00000.20,+00001.44,+00057.42,+00003.18,+00183.75,+00010.79,+00091.11,+00903.00,+00000.00,+00000.00,+00089.00,31-10-2024 08:10 ,13
814,+00001.05,+00000.22,+00001.41,+00058.50,+00002.76,+00180.87,+00011.01,+00090.36,+00903.00,+00002.92,+00000.00,+00089.00,31-10-2024 08:20 ,13
815,+00000.96,+00000.22,+00001.45,+00058.99,+00002.84,+00186.02,+00011.23,+00089.36,+00903.00,+00026.28,+00000.00,+00089.00,31-10-2024 08:30 ,13
816,+00000.96,+00000.22,+00001.47,+00057.50,+00002.48,+00183.57,+00011.39,+00088.21,+00903.00,+00035.10,+00000.00,+00089.00,31-10-2024 08:40 ,13
817,+00001.12,+00000.28,+00001.41,+00058.07,+00002.73,+00191.61,+00011.64,+00087.33,+00903.00,+00131.64,+00000.00,+00089.00,31-10-2024 08:50 ,13
818,+00001.23,+00000.42,+00001.56,+00058.15,+00002.76,+00184.72,+00012.47,+00083.66,+00903.00,+00203.01,+00000.00,+00089.00,31-10-2024 09:00 ,13
819,+00001.26,+00000.36,+00001.47,+00060.77,+00003.40,+00182.39,+00012.49,+00080.85,+00903.00,+00076.85,+00000.00,+00092.00,31-10-2024 09:10 ,13
820,+00001.33,+00000.31,+00001.25,+00063.00,+00002.80,+00187.26,+00012.95,+00079.66,+00903.32,+00131.95,+00000.00,+00092.00,31-10-2024 09:20 ,13
821,+00001.29,+00000.31,+00001.15,+00062.26,+00002.03,+00176.74,+00012.99,+00079.18,+00903.94,+00035.89,+00000.27,+00092.00,31-10-2024 09:30 ,13
822,+00001.24,+00000.28,+00001.03,+00063.83,+00002.22,+00182.54,+00013.27,+00078.62,+00904.00,+00092.28,+00000.00,+00092.00,31-10-2024 09:40 ,13
823,+00001.25,+00000.28,+00001.04,+00062.68,+00002.48,+00178.05,+00013.69,+00078.27,+00904.00,+00214.76,+00000.00,+00092.00,31-10-2024 09:50 ,13
824,+00001.42,+00000.25,+00001.05,+00064.11,+00003.28,+00189.25,+00014.08,+00075.85,+00904.00,+00177.76,+00000.00,+00092.00,31-10-2024 10:00 ,13
825,+00001.44,+00000.29,+00000.95,+00065.14,+00002.78,+00207.42,+00014.55,+00073.85,+00904.00,+00286.79,+00000.00,+00053.00,31-10-2024 10:10 ,13
826,+00001.34,+00000.29,+00000.97,+00068.63,+00003.38,+00190.01,+00014.83,+00070.85,+00904.00,+00291.95,+00000.00,+00052.00,31-10-2024 10:20 ,13
827,+00001.26,+00000.33,+00001.05,+00066.90,+00003.01,+00190.07,+00015.66,+00069.00,+00904.00,+00632.21,+00000.00,+00052.00,31-10-2024 10:30 ,13
828,+00001.25,+00000.39,+00001.13,+00066.73,+00003.29,+00185.87,+00015.61,+00066.02,+00904.00,+00391.27,+00000.00,+00052.00,31-10-2024 10:40 ,13
829,+00001.32,+00000.36,+00001.33,+00067.64,+00003.20,+00190.30,+00015.28,+00067.32,+00904.00,+00277.40,+00000.00,+00052.00,31-10-2024 10:50 ,13
830,+00001.36,+00000.36,+00001.43,+00067.01,+00002.65,+00199.33,+00015.20,+00068.74,+00904.00,+00266.45,+00000.00,+00052.00,31-10-2024 11:00 ,13
831,+00001.39,+00000.38,+00001.41,+00068.42,+00002.63,+00190.06,+00015.25,+00068.04,+00904.00,+00243.18,+00000.00,+00034.00,31-10-2024 11:10 ,13
832,+00001.35,+00000.38,+00001.39,+00066.00,+00002.09,+00184.48,+00015.31,+00069.27,+00904.00,+00286.74,+00000.00,+00034.00,31-10-2024 11:20 ,13
833,+00001.22,+00000.36,+00001.55,+00065.83,+00002.92,+00191.14,+00014.94,+00069.64,+00904.00,+00169.76,+00000.00,+00034.00,31-10-2024 11:30 ,13
834,+00001.13,+00000.37,+00001.47,+00066.00,+00003.02,+00202.44,+00014.97,+00070.43,+00904.00,+00198.31,+00000.00,+00034.00,31-10-2024 11:40 ,13
835,+00001.18,+00000.44,+00001.48,+00066.78,+00002.16,+00195.35,+00015.14,+00070.49,+00904.00,+00125.57,+00000.00,+00034.00,31-10-2024 11:50 ,13
836,+00001.32,+00000.73,+00002.09,+00066.27,+00003.43,+00201.21,+00015.02,+00070.53,+00904.00,+00150.18,+00000.00,+00034.00,31-10-2024 12:00 ,13
837,+00001.30,+00000.33,+00001.58,+00065.65,+00002.04,+00196.71,+00015.34,+00070.98,+00904.00,+00271.39,+00000.00,+00037.00,31-10-2024 12:10 ,13
838,+00001.11,+00000.37,+00001.25,+00070.66,+00002.46,+00206.79,+00016.14,+00067.11,+00904.00,+00450.38,+00000.00,+00037.00,31-10-2024 12:20 ,13
839,+00001.06,+00000.32,+00001.32,+00069.41,+00003.28,+00207.44,+00015.70,+00065.14,+00904.00,+00234.69,+00000.00,+00037.00,31-10-2024 12:30 ,13
840,+00001.24,+00000.32,+00001.38,+00070.52,+00002.69,+00198.26,+00015.88,+00065.45,+00904.00,+00463.69,+00000.00,+00037.00,31-10-2024 12:40 ,13
841,+00001.30,+00000.32,+00001.20,+00071.09,+00002.42,+00196.23,+00016.21,+00063.54,+00904.00,+00340.56,+00000.00,+00037.00,31-10-2024 12:50 ,13
842,+00001.12,+00000.28,+00001.21,+00070.16,+00001.74,+00189.00,+00016.75,+00062.36,+00904.00,+00475.49,+00000.00,+00037.00,31-10-2024 13:00 ,13
843,+00000.93,+00000.24,+00001.14,+00071.72,+00002.92,+00203.54,+00016.12,+00061.11,+00904.00,+00180.10,+00000.00,+00035.00,31-10-2024 13:10 ,13
844,+00001.02,+00000.19,+00000.96,+00074.57,+00003.70,+00205.57,+00015.87,+00062.14,+00904.00,+00200.05,+00000.00,+00035.00,31-10-2024 13:20 ,13
845,+00001.19,+00000.19,+00000.88,+00075.98,+00003.66,+00203.90,+00015.71,+00062.81,+00903.99,+00196.06,+00000.00,+00035.00,31-10-2024 13:30 ,13
846,+00001.28,+00000.22,+00000.97,+00074.90,+00002.60,+00192.71,+00015.99,+00063.59,+00903.98,+00297.60,+00000.00,+00035.00,31-10-2024 13:40 ,13
847,+00001.32,+00000.32,+00000.98,+00074.17,+00002.24,+00193.67,+00016.93,+00061.30,+00903.92,+00523.33,+00000.00,+00035.00,31-10-2024 13:50 ,13
848,+00001.42,+00000.30,+00000.86,+00075.81,+00002.43,+00192.67,+00017.11,+00058.04,+00904.00,+00405.22,+00000.00,+00035.00,31-10-2024 14:00 ,13
849,,,,,,,,,,,,,,13
850,+00000.17,+00000.09,+00001.15,+00079.66,+00002.61,+00135.18,+00012.06,+00075.78,+00911.00,+00006.31,+00000.00,+00000.00,31-10-2024 00:10 ,01
851,+00000.16,+00000.09,+00000.84,+00081.95,+00003.94,+00138.92,+00012.33,+00073.26,+00911.00,+00006.21,+00000.00,+00000.00,31-10-2024 00:20 ,01
852,+00000.15,+00000.03,+00000.85,+00084.63,+00003.96,+00145.47,+00012.56,+00071.15,+00911.00,+00006.23,+00000.00,+00000.00,31-10-2024 00:30 ,01
853,+00000.15,+00000.03,+00000.86,+00081.59,+00003.97,+00145.76,+00012.40,+00071.88,+00911.00,+00006.49,+00000.00,+00000.00,31-10-2024 00:40 ,01
854,+00000.14,+00000.15,+00001.27,+00076.12,+00003.87,+00139.49,+00011.96,+00075.01,+00911.00,+00006.49,+00000.00,+00000.00,31-10-2024 00:50 ,01
855,+00000.20,+00000.12,+00001.32,+00075.92,+00003.65,+00144.28,+00011.93,+00076.00,+00911.00,+00006.37,+00000.00,+00000.00,31-10-2024 01:00 ,01
856,+00000.19,+00000.16,+00001.18,+00077.06,+00002.67,+00155.44,+00011.97,+00075.93,+00911.00,+00006.33,+00000.00,+00000.00,31-10-2024 01:10 ,01
857,+00000.19,+00000.16,+00001.13,+00077.50,+00002.64,+00161.54,+00011.92,+00075.74,+00911.00,+00006.30,+00000.00,+00000.00,31-10-2024 01:20 ,01
858,+00000.28,+00000.18,+00001.28,+00074.52,+00002.02,+00151.55,+00011.72,+00077.00,+00911.00,+00006.26,+00000.00,+00000.00,31-10-2024 01:30 ,01
859,+00000.21,+00000.05,+00001.31,+00076.39,+00002.94,+00150.60,+00011.82,+00076.42,+00911.00,+00006.28,+00000.00,+00000.00,31-10-2024 01:40 ,01
860,+00000.18,+00000.05,+00001.22,+00074.48,+00002.06,+00168.31,+00011.66,+00077.00,+00911.00,+00006.38,+00000.00,+00000.00,31-10-2024 01:50 ,01
861,+00000.17,+00000.01,+00001.33,+00074.45,+00001.50,+00165.09,+00011.55,+00077.65,+00911.00,+00006.55,+00000.00,+00000.00,31-10-2024 02:00 ,01
862,+00000.14,+00000.02,+00001.33,+00073.56,+00001.59,+00149.68,+00011.49,+00078.03,+00911.00,+00006.28,+00000.00,+00000.00,31-10-2024 02:10 ,01
863,+00000.18,+00000.10,+00001.37,+00073.01,+00002.39,+00186.99,+00011.30,+00078.51,+00911.00,+00006.34,+00000.00,+00000.00,31-10-2024 02:20 ,01
864,+00000.14,+00000.05,+00001.21,+00074.72,+00002.52,+00161.87,+00011.27,+00079.05,+00911.00,+00006.36,+00000.00,+00000.00,31-10-2024 02:30 ,01
865,+00000.20,+00000.08,+00001.18,+00072.11,+00001.97,+00146.30,+00011.10,+00080.33,+00911.00,+00006.35,+00000.00,+00000.00,31-10-2024 02:40 ,01
866,+00000.16,+00000.03,+00001.27,+00069.51,+00002.00,+00142.58,+00010.99,+00081.00,+00911.00,+00006.31,+00000.00,+00000.00,31-10-2024 02:50 ,01
867,+00000.18,+00000.05,+00001.39,+00072.32,+00001.90,+00159.39,+00011.13,+00080.80,+00911.00,+00006.46,+00000.00,+00000.00,31-10-2024 03:00 ,01
868,+00000.23,+00000.07,+00001.15,+00075.09,+00002.52,+00155.75,+00011.43,+00078.37,+00911.00,+00006.25,+00000.00,+00000.00,31-10-2024 03:10 ,01
869,+00000.16,+00000.04,+00001.20,+00072.67,+00003.08,+00170.74,+00011.18,+00079.37,+00911.00,+00006.48,+00000.00,+00000.00,31-10-2024 03:20 ,01
870,+00000.21,+00000.04,+00001.22,+00071.28,+00001.86,+00176.39,+00010.85,+00081.93,+00911.00,+00006.49,+00000.00,+00000.00,31-10-2024 03:30 ,01
871,+00000.26,+00000.02,+00001.17,+00070.69,+00002.99,+00159.56,+00010.67,+00083.99,+00911.00,+00006.76,+00000.00,+00000.00,31-10-2024 03:40 ,01
872,+00000.17,+00000.02,+00001.06,+00072.81,+00001.95,+00209.52,+00010.33,+00088.32,+00911.00,+00006.62,+00000.00,+00000.00,31-10-2024 03:50 ,01
873,+00000.14,+00000.03,+00000.92,+00076.41,+00002.00,+00159.97,+00010.34,+00090.00,+00911.00,+00006.41,+00000.00,+00000.00,31-10-2024 04:00 ,01
874,+00000.24,+00000.04,+00000.68,+00078.95,+00001.75,+00171.51,+00010.38,+00090.00,+00911.00,+00006.43,+00000.00,+00000.00,31-10-2024 04:10 ,01
875,+00000.28,+00000.02,+00000.72,+00079.23,+00001.50,+00181.87,+00010.54,+00088.41,+00911.00,+00006.34,+00000.00,+00000.00,31-10-2024 04:20 ,01
876,+00000.20,+00000.02,+00000.81,+00078.99,+00002.65,+00176.59,+00010.84,+00084.52,+00911.00,+00006.38,+00000.00,+00000.00,31-10-2024 04:30 ,01
877,+00000.20,+00000.02,+00000.79,+00078.22,+00001.40,+00197.79,+00010.82,+00083.96,+00911.00,+00006.42,+00000.00,+00000.00,31-10-2024 04:40 ,01
878,+00000.16,+00000.04,+00000.93,+00076.51,+00001.92,+00145.86,+00010.71,+00084.00,+00911.00,+00006.42,+00000.00,+00000.00,31-10-2024 04:50 ,01
879,+00000.23,+00000.02,+00000.87,+00076.06,+00002.40,+00178.72,+00010.64,+00083.92,+00911.00,+00006.44,+00000.00,+00000.00,31-10-2024 05:00 ,01
880,+00000.16,+00000.06,+00000.94,+00077.80,+00001.80,+00193.21,+00010.60,+00083.09,+00911.00,+00006.56,+00000.00,+00000.00,31-10-2024 05:10 ,01
881,+00000.18,+00000.11,+00001.01,+00074.75,+00001.94,+00189.85,+00010.40,+00084.13,+00911.00,+00006.63,+00000.00,+00000.00,31-10-2024 05:20 ,01
882,+00000.24,+00000.13,+00001.05,+00073.30,+00000.77,+00219.87,+00010.26,+00085.00,+00911.00,+00006.54,+00000.00,+00000.00,31-10-2024 05:30 ,01
883,+00000.15,+00000.08,+00000.93,+00073.29,+00000.91,+00218.40,+00010.40,+00084.61,+00911.00,+00006.39,+00000.00,+00000.00,31-10-2024 05:40 ,01
884,+00000.18,+00000.03,+00000.99,+00073.65,+00000.46,+00208.40,+00010.60,+00083.45,+00911.00,+00006.42,+00000.00,+00000.00,31-10-2024 05:50 ,01
885,+00000.19,+00000.06,+00000.93,+00074.27,+00000.43,+00238.78,+00010.76,+00083.00,+00911.00,+00006.50,+00000.00,+00000.00,31-10-2024 06:00 ,01
886,+00000.14,+00000.03,+00000.94,+00074.68,+00000.48,+00214.07,+00010.90,+00082.22,+00912.00,+00006.45,+00000.00,+00000.00,31-10-2024 06:10 ,01
887,+00000.12,+00000.06,+00001.04,+00073.66,+00000.52,+00204.91,+00010.96,+00080.79,+00912.00,+00006.49,+00000.00,+00000.00,31-10-2024 06:20 ,01
888,+00000.20,+00000.05,+00000.99,+00072.37,+00000.27,+00225.85,+00010.90,+00080.87,+00912.00,+00006.49,+00000.00,+00000.00,31-10-2024 06:30 ,01
889,+00000.20,+00000.07,+00000.90,+00076.20,+00000.70,+00237.85,+00011.02,+00080.78,+00912.00,+00004.63,+00000.00,+00000.00,31-10-2024 06:40 ,01
890,+00000.13,+00000.10,+00000.89,+00077.89,+00000.78,+00250.12,+00011.09,+00080.02,+00912.00,+00002.63,+00000.00,+00000.00,31-10-2024 06:50 ,01
891,+00000.16,+00000.02,+00000.85,+00078.86,+00000.86,+00262.95,+00011.14,+00080.38,+00912.00,+00008.97,+00000.00,+00000.00,31-10-2024 07:00 ,01
892,+00000.12,+00000.01,+00002.89,+00064.62,+00000.00,+00342.29,+00010.55,+00086.37,+00912.00,+00016.17,+00000.00,+00000.00,31-10-2024 07:10 ,01
893,+00000.17,+00000.05,+00003.00,+00061.57,+00000.03,+00020.39,+00010.85,+00088.08,+00912.00,+00035.56,+00000.00,+00000.00,31-10-2024 07:20 ,01
894,+00000.25,+00000.03,+00001.91,+00065.14,+00000.05,+00138.66,+00011.23,+00086.71,+00912.00,+00046.84,+00000.00,+00000.00,31-10-2024 07:30 ,01
895,+00000.20,+00000.03,+00001.49,+00066.61,+00000.01,+00161.02,+00011.40,+00084.27,+00912.00,+00052.35,+00000.00,+00000.00,31-10-2024 07:40 ,01
896,+00000.15,+00000.08,+00001.56,+00059.46,+00000.00,+00122.15,+00011.20,+00084.67,+00912.00,+00043.95,+00000.00,+00000.00,31-10-2024 07:50 ,01
897,+00000.25,+00000.13,+00001.50,+00058.23,+00000.00,+00124.52,+00011.08,+00086.82,+00912.00,+00045.08,+00000.00,+00000.00,31-10-2024 08:00 ,01
898,+00000.22,+00000.12,+00001.53,+00064.90,+00000.00,+00322.85,+00011.03,+00087.31,+00912.00,+00057.58,+00000.00,+00000.00,31-10-2024 08:10 ,01
899,+00000.21,+00000.17,+00001.54,+00062.61,+00000.27,+00348.30,+00011.24,+00084.54,+00913.00,+00090.00,+00000.00,+00000.00,31-10-2024 08:20 ,01
900,+00000.18,+00000.20,+00001.85,+00057.33,+00000.09,+00303.13,+00011.04,+00086.63,+00913.00,+00120.39,+00000.00,+00000.00,31-10-2024 08:30 ,01
901,+00000.16,+00000.23,+00002.09,+00055.82,+00001.48,+00287.80,+00011.04,+00086.20,+00913.00,+00144.42,+00000.00,+00000.00,31-10-2024 08:40 ,01
902,+00000.14,+00000.14,+00001.82,+00063.02,+00000.56,+00273.24,+00011.63,+00082.45,+00913.00,+00152.89,+00000.00,+00000.00,31-10-2024 08:50 ,01
903,+00000.19,+00000.15,+00001.75,+00065.21,+00000.03,+00171.37,+00012.21,+00079.33,+00913.00,+00123.10,+00000.00,+00000.00,31-10-2024 09:00 ,01
904,+00000.19,+00000.23,+00002.00,+00065.98,+00000.31,+00091.75,+00012.17,+00076.89,+00913.00,+00112.00,+00000.00,+00000.00,31-10-2024 09:10 ,01
905,+00000.15,+00000.20,+00002.21,+00065.03,+00000.01,+00087.63,+00012.53,+00076.74,+00913.00,+00157.99,+00000.00,+00000.00,31-10-2024 09:20 ,01
906,+00000.22,+00000.31,+00002.16,+00067.90,+00000.00,+00023.92,+00013.10,+00075.10,+00913.00,+00175.11,+00000.00,+00000.00,31-10-2024 09:30 ,01
907,+00000.20,+00000.21,+00002.05,+00068.72,+00000.16,+00004.08,+00013.72,+00073.58,+00913.00,+00221.55,+00000.00,+00000.00,31-10-2024 09:40 ,01
908,+00000.18,+00000.33,+00002.00,+00066.66,+00000.51,+00026.96,+00014.07,+00072.90,+00913.00,+00236.91,+00000.00,+00000.00,31-10-2024 09:50 ,01
909,+00000.20,+00000.24,+00002.26,+00074.48,+00002.81,+00125.16,+00014.25,+00068.09,+00913.00,+00240.82,+00000.00,+00000.00,31-10-2024 10:00 ,01
910,+00000.18,+00000.13,+00000.88,+00080.11,+00002.45,+00129.58,+00014.16,+00066.40,+00913.00,+00229.00,+00000.00,+00000.00,31-10-2024 10:10 ,01
911,+00000.16,+00000.13,+00001.18,+00077.26,+00002.46,+00132.56,+00014.06,+00067.29,+00913.00,+00182.09,+00000.00,+00000.00,31-10-2024 10:20 ,01
912,+00000.23,+00000.07,+00000.93,+00078.32,+00002.93,+00139.40,+00013.79,+00066.80,+00913.00,+00184.23,+00000.00,+00000.00,31-10-2024 10:30 ,01
913,+00000.14,+00000.17,+00000.86,+00077.65,+00002.30,+00130.73,+00013.84,+00067.47,+00913.00,+00218.46,+00000.00,+00000.00,31-10-2024 10:40 ,01
914,+00000.18,+00000.19,+00000.96,+00079.28,+00002.51,+00125.70,+00014.10,+00066.65,+00913.00,+00249.17,+00000.00,+00000.00,31-10-2024 10:50 ,01
915,+00000.17,+00000.24,+00001.34,+00077.88,+00002.20,+00120.72,+00014.16,+00066.93,+00913.00,+00205.31,+00000.00,+00000.00,31-10-2024 11:00 ,01
916,+00000.23,+00000.10,+00001.33,+00079.14,+00003.08,+00128.16,+00014.11,+00066.39,+00913.00,+00211.17,+00000.00,+00000.00,31-10-2024 11:10 ,01
917,+00000.19,+00000.06,+00000.90,+00079.01,+00002.93,+00140.36,+00014.08,+00066.24,+00913.00,+00201.53,+00000.00,+00000.00,31-10-2024 11:20 ,01
918,+00000.22,+00000.02,+00000.78,+00079.43,+00003.62,+00134.37,+00013.89,+00066.33,+00913.00,+00202.28,+00000.00,+00000.00,31-10-2024 11:30 ,01
919,+00000.23,+00000.04,+00000.80,+00079.79,+00003.22,+00139.38,+00013.90,+00066.02,+00913.00,+00196.28,+00000.00,+00000.00,31-10-2024 11:40 ,01
920,+00000.16,+00000.01,+00000.87,+00079.31,+00003.38,+00136.44,+00014.05,+00067.12,+00913.00,+00232.36,+00000.00,+00000.00,31-10-2024 11:50 ,01
921,+00000.17,+00000.01,+00000.77,+00081.04,+00003.70,+00141.13,+00014.02,+00066.35,+00913.00,+00216.00,+00000.00,+00000.00,31-10-2024 12:00 ,01
922,+00000.19,+00000.05,+00000.86,+00080.20,+00002.53,+00137.41,+00013.91,+00066.85,+00913.00,+00135.04,+00000.00,+00000.00,31-10-2024 12:10 ,01
923,+00000.18,+00000.08,+00000.93,+00078.90,+00002.85,+00127.83,+00013.78,+00068.14,+00913.00,+00138.16,+00000.00,+00000.00,31-10-2024 12:20 ,01
924,+00000.14,+00000.06,+00000.89,+00080.36,+00002.94,+00129.64,+00013.98,+00067.50,+00913.00,+00184.86,+00000.00,+00000.00,31-10-2024 12:30 ,01
925,+00000.22,+00000.07,+00000.57,+00082.83,+00003.05,+00131.84,+00014.10,+00065.72,+00913.00,+00177.21,+00000.00,+00000.00,31-10-2024 12:40 ,01
926,+00000.27,+00000.05,+00000.76,+00081.38,+00002.60,+00132.57,+00014.06,+00066.66,+00913.00,+00145.92,+00000.00,+00000.00,31-10-2024 12:50 ,01
927,+00000.25,+00000.08,+00000.67,+00082.05,+00002.41,+00164.10,+00013.74,+00067.21,+00913.00,+00104.73,+00000.00,+00000.00,31-10-2024 13:00 ,01
928,+00000.18,+00000.01,+00000.76,+00079.07,+00002.13,+00158.61,+00013.67,+00068.75,+00913.00,+00124.97,+00000.00,+00000.00,31-10-2024 13:10 ,01
929,+00000.16,+00000.02,+00000.94,+00077.68,+00001.64,+00162.03,+00013.98,+00068.46,+00913.00,+00179.61,+00000.00,+00000.00,31-10-2024 13:20 ,01
930,+00000.22,+00000.03,+00001.07,+00077.46,+00003.36,+00146.52,+00013.67,+00070.26,+00913.00,+00178.91,+00000.00,+00000.00,31-10-2024 13:30 ,01
931,+00000.19,+00000.04,+00000.88,+00077.29,+00003.65,+00148.87,+00013.09,+00076.13,+00913.00,+00232.57,+00000.00,+00000.00,31-10-2024 13:40 ,01
932,+00000.16,+00000.10,+00000.78,+00075.25,+00002.97,+00159.70,+00012.73,+00079.73,+00913.00,+00220.77,+00000.32,+00000.00,31-10-2024 13:50 ,01
933,+00000.24,+00000.07,+00000.82,+00074.38,+00002.84,+00173.98,+00012.38,+00084.85,+00913.00,+00227.86,+00000.00,+00000.00,31-10-2024 14:00 ,01
934,,,,,,,,,,,,,,01
935,+00000.26,+00000.29,+00000.59,+00068.76,+00001.70,+00304.29,+00010.58,+00080.40,+00870.00,+00011.00,+00000.00,+00000.00,31-10-2024 00:10 ,07
936,+00000.31,+00000.27,+00000.48,+00070.16,+00002.47,+00295.21,+00010.67,+00080.28,+00870.00,+00011.08,+00000.00,+00000.00,31-10-2024 00:20 ,07
937,+00000.27,+00000.29,+00000.39,+00071.51,+00002.24,+00296.23,+00010.61,+00080.38,+00870.00,+00011.00,+00000.00,+00000.00,31-10-2024 00:30 ,07
